companyName;destination;transportType;weightKg;distanceKm;price;deliveryDays;fuelLiters;date
GlobalFreight;Berlin;Ship;59939;2689.9;13108.16;11;16624.2;25.05.2022
SkyCargo;Budapest;Train;78627;2020.6;15624.75;5;4800.4;30.05.2024
RoadRunner;Warsaw;Ship;247696;7510.6;50166.3;21;52594.5;07.07.2016
CargoOne;Hamburg;Ship;237911;6617.4;34169.38;16;51166.9;30.01.2025
EuroTrans;Zagreb;Train;64180;205.6;10903.48;2;402.4;22.07.2023
CargoBridge;Bratislava;Truck;22784;245.9;14913.13;1;83.4;30.10.2018
RailCargo;Vienna;Train;56892;529.8;6510.98;4;1090.2;18.05.2016
MoveIt;Milan;Truck;18912;1018.8;7305.65;4;318.1;22.01.2019
TransMax;Budapest;Ship;197828;3242.7;25090.58;12;26672.1;26.01.2018
NorthWind;Frankfurt;Plane;7206;4334.2;105222.96;3;28014.3;14.05.2015
QuickCargo;Munich;Train;69902;687.4;7529.97;5;1414.4;10.10.2016
ShipLine;Amsterdam;Truck;4158;1060.2;5480.26;4;401.5;22.11.2024
RoadRunner;Paris;Plane;14108;4864.2;108318.99;3;55077.2;15.11.2025
ShipLine;Ljubljana;Ship;84192;5001.7;31519.31;20;27904.9;26.10.2015
BlueLogistics;Brussels;Truck;16267;782.8;15309.65;2;321.1;02.08.2019
SkyCargo;Bratislava;Train;1099;1588.1;6863.72;6;1808.2;04.12.2019
NorthWind;Frankfurt;Truck;6321;264.7;10577.11;1;64.4;21.10.2024
FastMove;Zagreb;Truck;8023;67.0;6022.37;1;26.2;14.02.2017
BlueLogistics;Warsaw;Train;13061;2029.6;11401.74;5;2036.4;16.02.2015
EuroTrans;Amsterdam;Truck;3957;668.4;4063.9;4;169.2;03.04.2025
RoadRunner;Milan;Plane;5813;895.8;108080.49;1;10724.6;06.02.2021
CargoBridge;Warsaw;Truck;2887;333.0;2101.17;3;104.6;09.09.2023
RailCargo;Prague;Train;31391;2145.9;9125.45;6;2979.9;01.08.2016
RailCargo;Munich;Ship;264237;3038.8;21277.66;13;28179.2;11.10.2018
FastMove;Dresden;Plane;14663;1305.3;87762.65;2;14937.4;13.10.2018
CargoOne;Brussels;Truck;9522;119.4;8201.23;1;34.6;11.07.2021
ShipLine;Prague;Truck;17202;865.5;14834.16;2;310.6;23.01.2017
MoveIt;Brussels;Train;49543;1162.3;13348.87;3;1981.7;22.05.2019
SkyCargo;Munich;Truck;7456;98.3;3938.29;2;25.6;05.12.2015
CargoBridge;Bratislava;Ship;107241;4965.7;39741.32;17;38181.5;02.08.2015
GlobalFreight;Copenhagen;Truck;15856;965.5;14448.61;2;274.9;15.03.2018
SkyCargo;Paris;Ship;279431;4032.0;27838.83;16;43759.3;20.11.2016
ShipLine;Amsterdam;Train;23321;2246.4;10421.28;5;3952.7;01.02.2020
NorthWind;Munich;Plane;629;2303.9;125040.03;2;21270.7;02.09.2022
MoveIt;Zurich;Truck;9606;1065.8;9550.54;3;263.7;18.01.2019
RoadRunner;Bratislava;Truck;15632;109.9;4285.39;3;44.1;09.01.2018
TransMax;Brussels;Truck;19666;522.8;5751.37;4;161.6;28.02.2022
NorthWind;Milan;Train;44564;844.3;7048.51;4;1413.3;26.04.2023
ShipLine;Ljubljana;Plane;908;3893.9;100601.72;4;23091.0;08.11.2024
FastMove;Amsterdam;Ship;267313;7937.9;42337.58;16;54222.3;16.03.2019
NorthWind;Brussels;Train;15642;808.7;10795.55;2;994.5;05.08.2022
BlueLogistics;Hamburg;Truck;14296;58.2;6552.4;1;16.2;11.05.2021
BlueLogistics;Vienna;Plane;2157;4587.8;132356.78;4;37059.6;02.04.2019
FastMove;Zurich;Truck;5167;682.2;8371.25;2;149.1;10.05.2016
RoadRunner;Zurich;Truck;8243;1109.4;9728.88;3;404.6;22.01.2019
CargoOne;Dresden;Truck;430;1080.4;9085.55;3;379.0;12.12.2019
TransMax;Amsterdam;Train;55182;561.8;6641.84;5;886.9;06.11.2019
BlueLogistics;Milan;Truck;21419;175.8;6343.88;3;52.5;29.11.2020
TransMax;Copenhagen;Truck;13054;162.5;4015.61;2;61.3;17.11.2016
BlueLogistics;Milan;Ship;155758;3970.2;16538.56;10;25265.0;03.08.2020
GlobalFreight;Hamburg;Truck;22406;870.4;9180.3;4;335.9;07.08.2022
TransMax;Milan;Truck;10401;1182.8;7730.79;4;478.5;18.06.2024
CargoBridge;Frankfurt;Train;53065;1842.7;9854.99;6;3228.1;09.03.2016
GlobalFreight;Warsaw;Truck;23751;346.8;10682.21;2;106.6;01.02.2019
CargoBridge;Zurich;Plane;1238;2917.8;74207.18;3;34172.4;08.04.2020
CargoBridge;Bratislava;Truck;67;1075.1;4619.12;4;293.1;24.07.2018
NorthWind;Berlin;Train;1144;1293.8;8376.13;3;1055.8;07.01.2016
CargoBridge;Zagreb;Truck;15172;1092.3;9864.91;3;294.2;29.02.2016
NorthWind;Budapest;Truck;3014;662.1;5936.98;3;201.3;26.10.2016
CargoOne;Amsterdam;Plane;6257;3085.7;63919.81;3;36116.1;22.05.2021
FastMove;Paris;Truck;13118;199.4;4286.0;3;74.1;04.10.2025
EuroTrans;Zurich;Truck;9230;534.3;7547.52;2;196.6;07.12.2022
MoveIt;Vienna;Ship;253002;2625.0;18912.36;10;19109.7;30.01.2018
CargoBridge;Frankfurt;Truck;2096;313.1;2991.66;3;115.2;28.10.2015
TransMax;Vienna;Truck;13168;637.9;12667.22;2;215.1;25.11.2018
FastMove;Paris;Train;55887;747.6;15714.99;3;1021.2;06.10.2019
HeavyLift;Paris;Truck;3279;1114.2;4097.27;5;385.8;09.02.2015
RailCargo;Berlin;Ship;155991;5448.1;28299.75;13;47431.7;30.05.2025
NorthWind;Warsaw;Plane;4781;4030.2;105752.94;4;43676.4;28.06.2023
NorthWind;Prague;Plane;13910;3488.3;102929.71;3;39513.7;04.09.2022
QuickCargo;Paris;Truck;3702;482.1;2916.14;3;168.8;12.03.2016
QuickCargo;Paris;Train;37656;2423.9;10470.59;6;4654.5;01.07.2017
GlobalFreight;Zagreb;Truck;15707;922.9;13114.64;2;343.3;17.05.2024
GlobalFreight;Amsterdam;Truck;23065;979.9;7698.21;4;423.5;01.12.2023
RoadRunner;Hamburg;Truck;3837;145.0;2771.47;2;47.1;05.01.2018
NorthWind;Prague;Train;74511;1024.5;18344.33;3;2134.1;19.09.2021
GlobalFreight;Zagreb;Plane;1124;1342.4;35744.67;2;11112.7;23.07.2015
RailCargo;Hamburg;Train;23032;1594.6;13587.56;4;2230.5;19.11.2018
MoveIt;Bratislava;Truck;23763;843.5;8657.45;4;332.1;18.04.2023
ShipLine;Frankfurt;Train;3898;2252.7;12910.96;6;3068.1;01.06.2019
SkyCargo;Hamburg;Truck;21930;191.1;5812.02;3;68.0;06.11.2024
SkyCargo;Budapest;Ship;114926;7141.4;36008.4;17;33115.6;15.07.2016
GlobalFreight;Prague;Ship;117297;5900.8;42709.44;18;36804.3;06.10.2019
EuroTrans;Ljubljana;Train;34736;2403.3;12628.56;5;3219.9;18.07.2020
BlueLogistics;Budapest;Truck;7669;798.1;4303.96;4;304.0;01.08.2022
CargoBridge;Zurich;Train;33612;227.3;8392.25;2;339.0;03.04.2016
GlobalFreight;Frankfurt;Truck;20249;760.3;11311.36;3;250.2;09.05.2021
EuroTrans;Paris;Truck;21054;1050.4;7179.43;5;284.2;23.09.2022
MoveIt;Dresden;Truck;23188;749.0;6620.37;4;261.0;13.05.2017
ShipLine;Milan;Truck;23697;305.9;8291.68;3;108.6;06.06.2016
RoadRunner;Budapest;Truck;3391;418.7;2683.63;3;136.5;13.03.2016
CargoOne;Zagreb;Truck;22214;478.9;11054.28;2;206.1;15.09.2025
SkyCargo;Zurich;Train;22851;2216.8;9583.87;5;3977.3;27.11.2016
CargoBridge;Berlin;Train;69145;2006.3;16283.87;6;4424.0;21.07.2025
TransMax;Zurich;Truck;3484;1005.6;7416.24;3;215.0;05.11.2024
ShipLine;Frankfurt;Truck;4109;760.7;5824.46;3;297.8;18.03.2021
EuroTrans;Budapest;Truck;263;112.2;907.27;2;38.9;13.03.2016
RoadRunner;Amsterdam;Truck;17857;566.5;12095.34;2;219.9;07.01.2024
BlueLogistics;Dresden;Truck;9169;560.9;4331.95;4;173.5;20.05.2016
FastMove;Amsterdam;Ship;136180;4006.8;21012.85;15;26989.5;17.06.2018
CargoOne;Ljubljana;Ship;12998;7152.8;54553.05;15;61604.3;30.07.2025
SkyCargo;Frankfurt;Truck;8694;285.1;4451.78;2;70.5;28.06.2022
SkyCargo;Munich;Train;68326;1915.9;14899.97;7;2625.6;31.12.2020
HeavyLift;Zagreb;Truck;5488;1171.6;6039.1;5;364.5;15.10.2015
GlobalFreight;Brussels;Ship;128133;1522.3;15072.73;7;6821.8;01.09.2019
NorthWind;Zagreb;Truck;22925;1073.7;6330.22;4;444.7;05.11.2023
FastMove;Brussels;Train;77869;2497.5;10263.22;6;5313.6;21.04.2017
QuickCargo;Warsaw;Ship;34922;2640.6;9778.7;9;16653.2;06.09.2023
BlueLogistics;Zagreb;Train;4102;1699.9;10597.75;5;2790.4;18.01.2025
CargoOne;Zurich;Plane;2143;2540.9;61577.63;2;15989.6;12.01.2018
ShipLine;Zurich;Truck;8897;546.3;3980.47;4;149.4;08.08.2018
CargoOne;Brussels;Plane;9449;5089.6;126045.32;4;32718.0;19.01.2024
CargoBridge;Ljubljana;Train;3675;475.2;4907.39;4;862.1;21.05.2015
RoadRunner;Milan;Truck;19885;984.6;11943.33;3;303.7;15.02.2015
CargoBridge;Dresden;Truck;13629;745.2;8720.63;3;290.3;11.08.2018
RailCargo;Paris;Plane;12211;2956.8;52329.2;3;30746.4;15.12.2017
HeavyLift;Munich;Truck;1869;411.8;3092.68;4;132.1;01.05.2025
GlobalFreight;Paris;Truck;9244;967.2;9275.63;2;360.3;30.03.2022
ShipLine;Paris;Train;32315;1572.5;14820.28;3;3181.7;09.09.2024
NorthWind;Vienna;Truck;20665;88.3;7005.88;2;29.9;14.06.2024
HeavyLift;Bratislava;Plane;8525;2476.4;58754.55;2;32120.3;03.06.2015
CargoOne;Zurich;Train;47526;786.2;11388.78;3;1272.4;17.03.2023
SkyCargo;Ljubljana;Truck;670;465.5;5086.53;2;169.1;01.03.2018
RailCargo;Brussels;Truck;2033;560.0;4091.91;2;135.2;19.09.2018
QuickCargo;Vienna;Truck;5641;633.2;6203.4;3;150.7;22.08.2022
NorthWind;Milan;Truck;12113;826.3;4625.07;4;288.1;17.07.2025
CargoOne;Ljubljana;Ship;42034;7493.7;47442.03;22;37173.8;24.05.2020
TransMax;Zagreb;Ship;208045;7788.6;58525.32;24;77822.1;13.06.2015
QuickCargo;Amsterdam;Ship;134763;1925.4;14081.77;7;13668.5;12.06.2018
RailCargo;Warsaw;Truck;9635;342.1;6128.24;2;116.0;21.03.2022
SkyCargo;Munich;Truck;21817;404.6;6111.22;3;123.8;27.12.2015
MoveIt;Amsterdam;Ship;147530;5355.5;27196.42;20;45909.5;27.12.2022
RoadRunner;Munich;Ship;175191;4094.4;36435.92;19;21724.1;11.05.2018
SkyCargo;Zurich;Truck;21694;55.7;13957.51;1;18.6;22.01.2025
RailCargo;Amsterdam;Ship;86090;6528.0;46713.44;20;36531.2;17.07.2020
SkyCargo;Prague;Train;32469;1296.2;13271.95;4;2216.0;02.01.2024
HeavyLift;Zagreb;Plane;761;2990.2;51872.72;3;20993.5;13.02.2016
MoveIt;Dresden;Truck;17686;537.0;6576.24;3;168.7;08.10.2019
QuickCargo;Copenhagen;Ship;47789;5782.9;43914.52;18;40978.9;27.05.2024
HeavyLift;Budapest;Truck;20078;806.5;10680.98;3;280.4;30.05.2025
MoveIt;Prague;Train;59154;1016.6;20357.32;3;1383.0;22.11.2019
QuickCargo;Hamburg;Ship;222930;6082.5;51752.07;18;55951.4;09.05.2020
ShipLine;Warsaw;Truck;14804;458.8;4498.13;4;153.1;04.02.2019
QuickCargo;Prague;Train;37475;1027.9;16661.4;3;1401.3;05.10.2022
RoadRunner;Dresden;Truck;4381;984.1;5720.94;3;387.2;01.03.2025
HeavyLift;Dresden;Truck;11087;437.1;5319.52;3;155.1;11.06.2023
NorthWind;Brussels;Truck;22654;1002.3;13775.88;3;309.3;19.04.2015
RoadRunner;Paris;Plane;11256;4791.9;120539.59;4;46930.7;04.01.2022
QuickCargo;Budapest;Truck;22078;707.6;7946.7;3;264.5;08.07.2021
HeavyLift;Munich;Train;56386;1683.8;10346.1;6;2097.6;04.11.2021
SkyCargo;Prague;Ship;248628;2149.3;13059.93;10;23077.3;21.02.2025
TransMax;Zurich;Truck;1905;464.4;2308.57;4;146.2;24.12.2018
BlueLogistics;Zagreb;Truck;22357;948.1;7621.82;4;284.1;25.03.2018
RoadRunner;Vienna;Train;56641;1096.1;14816.71;4;1366.3;12.12.2016
GlobalFreight;Munich;Truck;19921;164.0;10185.52;1;56.3;03.01.2022
SkyCargo;Budapest;Truck;1559;600.0;5203.11;2;130.0;15.06.2018
MoveIt;Prague;Truck;15789;1139.0;10265.88;4;324.2;12.01.2023
EuroTrans;Bratislava;Train;995;424.6;6487.58;2;503.9;06.11.2021
RoadRunner;Warsaw;Truck;18805;848.4;5499.59;4;287.1;14.03.2016
SkyCargo;Budapest;Train;12877;2485.0;15501.84;5;4501.4;03.12.2015
NorthWind;Budapest;Truck;7602;266.9;6724.46;2;103.7;04.10.2021
RailCargo;Brussels;Train;33767;1686.5;20271.68;4;2744.3;03.04.2021
NorthWind;Hamburg;Train;38116;1021.7;6698.91;5;1650.8;26.01.2023
ShipLine;Amsterdam;Truck;10683;682.4;12134.3;2;190.7;20.10.2024
ShipLine;Zagreb;Ship;46587;5723.2;41489.99;21;39596.5;05.01.2019
CargoOne;Paris;Truck;14583;231.6;5074.0;3;63.7;04.06.2018
NorthWind;Frankfurt;Truck;12979;585.7;5340.47;4;218.2;04.12.2024
BlueLogistics;Frankfurt;Ship;145719;4590.8;21467.36;18;22645.2;22.11.2019
ShipLine;Munich;Train;65755;1304.3;10411.67;5;2186.9;15.03.2015
ShipLine;Copenhagen;Train;22178;2170.9;15255.57;6;3978.3;18.01.2017
MoveIt;Zurich;Truck;7272;414.3;4614.3;2;131.2;16.12.2017
FastMove;Prague;Truck;2313;167.6;4375.19;1;58.2;14.10.2017
ShipLine;Berlin;Plane;5990;1490.2;50684.61;2;18271.1;23.12.2023
GlobalFreight;Paris;Truck;12175;719.8;9302.32;2;181.3;25.01.2023
GlobalFreight;Frankfurt;Truck;7430;505.0;2602.88;4;121.8;09.07.2015
QuickCargo;Vienna;Plane;4529;4311.8;126414.26;4;26947.9;02.09.2025
CargoOne;Zagreb;Plane;1718;537.5;33889.38;2;5445.1;22.05.2017
ShipLine;Hamburg;Truck;20812;734.9;6487.31;4;209.0;29.05.2022
CargoBridge;Zurich;Train;10559;1151.6;7564.79;5;2140.5;13.09.2024
EuroTrans;Bratislava;Truck;2584;50.1;2503.32;1;13.9;13.10.2019
CargoBridge;Copenhagen;Truck;10309;1102.9;4600.49;5;452.2;04.02.2023
CargoOne;Bratislava;Ship;297087;1400.9;21208.41;12;8624.6;20.10.2018
CargoOne;Vienna;Ship;41727;6173.8;30273.53;20;42292.5;10.01.2025
CargoBridge;Brussels;Truck;15841;1158.7;9781.77;4;455.7;27.01.2018
TransMax;Zagreb;Plane;6854;3838.2;148680.12;3;31493.2;23.09.2018
RailCargo;Budapest;Truck;9007;452.4;8922.47;2;129.3;04.05.2019
RoadRunner;Bratislava;Train;54898;1792.2;12927.26;6;3570.2;22.11.2017
CargoBridge;Warsaw;Train;65904;566.5;24528.11;2;798.8;02.02.2016
RailCargo;Berlin;Truck;2528;689.8;6346.31;3;227.1;30.06.2020
CargoOne;Dresden;Truck;18020;615.7;8056.81;3;266.2;26.03.2023
HeavyLift;Vienna;Plane;4591;5483.8;126518.42;5;54734.1;25.05.2023
RailCargo;Zagreb;Ship;287495;935.2;13947.21;5;7438.8;22.05.2016
BlueLogistics;Ljubljana;Train;23670;1713.2;13199.13;5;2106.5;26.06.2015
HeavyLift;Budapest;Truck;18512;522.6;7167.72;3;147.7;23.01.2015
ShipLine;Copenhagen;Train;1890;380.8;7401.03;2;513.7;14.01.2019
RoadRunner;Zagreb;Truck;19578;1121.7;6735.66;5;456.4;30.08.2022
CargoOne;Paris;Truck;2787;1045.4;7241.11;3;224.3;18.09.2022
MoveIt;Ljubljana;Truck;23327;1155.8;5291.97;5;504.2;22.04.2020
SkyCargo;Bratislava;Truck;12099;376.5;7032.12;2;120.1;02.06.2020
ShipLine;Berlin;Truck;22596;611.3;12146.77;2;248.2;09.07.2023
BlueLogistics;Zurich;Train;27409;469.8;11043.2;2;770.8;10.10.2016
ShipLine;Munich;Train;70588;1631.0;23892.44;4;2857.9;22.02.2018
TransMax;Berlin;Ship;58612;5680.7;28462.61;14;46628.8;01.01.2018
TransMax;Zurich;Train;51759;1644.5;16959.08;5;3347.5;07.01.2016
EuroTrans;Munich;Truck;4278;515.8;4190.51;2;130.6;10.04.2021
SkyCargo;Berlin;Truck;21617;614.5;12495.7;2;174.9;18.01.2023
CargoOne;Copenhagen;Train;30185;1252.7;10834.01;5;2447.1;25.12.2021
FastMove;Paris;Truck;12462;553.8;6724.5;3;177.2;21.07.2019
CargoBridge;Milan;Train;25778;1112.1;7292.68;4;2202.2;31.12.2025
MoveIt;Copenhagen;Train;19412;632.4;5675.53;4;989.3;12.01.2019
CargoOne;Dresden;Plane;6364;5525.4;106539.26;4;33024.9;11.03.2020
MoveIt;Hamburg;Ship;297996;7323.3;63890.89;20;48050.8;18.02.2022
CargoBridge;Zurich;Ship;31682;6233.6;29351.19;19;37020.9;22.03.2018
BlueLogistics;Amsterdam;Plane;4552;4660.6;124310.51;4;33476.9;05.01.2023
RailCargo;Prague;Train;65577;1601.2;13350.97;6;2683.0;30.09.2017
ShipLine;Milan;Train;37547;212.2;7377.63;3;359.1;13.07.2018
QuickCargo;Dresden;Ship;251357;1215.3;15290.51;5;10263.2;08.07.2024
ShipLine;Brussels;Truck;6212;180.6;7039.66;1;70.5;01.12.2023
CargoOne;Warsaw;Ship;176847;4727.0;32136.47;19;31854.7;11.09.2020
TransMax;Prague;Train;40798;613.9;12043.66;2;777.1;11.01.2015
ShipLine;Munich;Truck;480;307.3;3247.31;2;69.7;11.06.2024
GlobalFreight;Berlin;Truck;8336;428.9;4286.44;3;104.8;17.07.2022
TransMax;Milan;Truck;6874;465.7;3959.0;4;156.0;14.02.2022
HeavyLift;Vienna;Train;12635;1025.4;4515.09;5;1021.9;01.04.2024
CargoOne;Zagreb;Truck;9056;1113.8;4937.88;5;331.3;02.04.2025
MoveIt;Hamburg;Truck;15543;937.4;10281.74;3;341.5;30.05.2021
CargoBridge;Bratislava;Truck;20095;637.6;9592.94;2;235.3;16.07.2024
BlueLogistics;Berlin;Truck;13575;108.9;7384.61;1;42.6;20.04.2024
MoveIt;Warsaw;Truck;9784;286.0;4212.34;3;73.6;12.10.2015
RoadRunner;Amsterdam;Ship;155556;3603.5;18100.92;17;25727.7;09.08.2022
QuickCargo;Hamburg;Truck;10375;402.2;5033.69;3;137.5;20.09.2019
SkyCargo;Warsaw;Truck;19175;917.3;9302.05;3;260.1;09.11.2023
NorthWind;Warsaw;Train;76382;1619.9;15365.05;5;2889.4;09.07.2023
CargoOne;Budapest;Truck;6937;373.4;5949.26;2;98.2;07.09.2017
FastMove;Copenhagen;Truck;937;217.0;1722.13;2;72.0;24.01.2015
CargoOne;Zurich;Truck;14321;1010.3;4376.67;5;328.3;08.08.2020
NorthWind;Budapest;Truck;15257;899.0;10453.7;3;344.2;09.04.2017
RailCargo;Frankfurt;Truck;15959;285.9;7551.8;2;75.4;11.10.2025
EuroTrans;Hamburg;Truck;18539;1032.6;9165.51;4;287.7;26.11.2016
HeavyLift;Ljubljana;Truck;15343;775.5;8893.04;3;267.9;14.01.2015
RoadRunner;Frankfurt;Train;54767;2215.4;13404.76;7;3576.8;13.12.2016
SkyCargo;Vienna;Ship;208008;4720.0;39597.08;11;34694.3;21.11.2023
SkyCargo;Frankfurt;Truck;15986;1092.9;9050.37;4;338.1;07.02.2021
NorthWind;Bratislava;Truck;811;629.1;4953.88;3;215.4;04.10.2016
NorthWind;Zurich;Truck;15003;752.8;4186.23;4;248.2;13.09.2015
SkyCargo;Hamburg;Truck;20294;883.6;8031.84;4;371.7;09.03.2025
SkyCargo;Ljubljana;Train;36115;302.4;4507.39;4;485.3;05.12.2023
GlobalFreight;Dresden;Truck;20838;845.9;6291.48;3;237.1;27.08.2020
QuickCargo;Prague;Truck;23876;535.9;9639.69;3;155.2;25.06.2021
ShipLine;Zurich;Truck;16391;77.9;5278.96;2;20.0;09.12.2016
CargoBridge;Paris;Train;58016;2134.2;25136.73;4;3528.7;26.07.2020
CargoOne;Zurich;Plane;12906;941.6;59623.75;2;9535.7;31.01.2022
QuickCargo;Ljubljana;Truck;5525;139.5;1801.97;3;33.5;17.07.2016
HeavyLift;Zagreb;Train;33534;833.7;11983.3;3;1572.8;16.01.2020
BlueLogistics;Berlin;Truck;15699;1043.6;8144.33;4;288.7;02.05.2025
CargoBridge;Ljubljana;Train;53056;1844.5;13118.4;4;2234.6;20.04.2018
RailCargo;Copenhagen;Truck;22921;739.9;9986.82;3;292.7;27.05.2016
GlobalFreight;Paris;Train;34980;891.6;10301.45;3;1650.0;01.01.2017
RoadRunner;Berlin;Plane;11793;1391.1;39368.29;2;15140.2;10.02.2016
GlobalFreight;Bratislava;Truck;14411;644.3;5681.77;4;267.4;22.11.2020
BlueLogistics;Amsterdam;Train;70805;2048.0;11278.91;6;3966.7;03.04.2022
CargoBridge;Bratislava;Truck;13854;626.1;8419.54;2;200.6;17.07.2017
GlobalFreight;Copenhagen;Truck;18224;359.0;16994.75;1;152.7;21.11.2015
QuickCargo;Zurich;Ship;220177;4973.3;30490.79;13;32787.3;09.05.2015
CargoOne;Vienna;Truck;9400;542.1;3358.87;4;187.5;06.11.2015
HeavyLift;Berlin;Train;1332;2171.4;13960.14;4;1989.8;25.08.2021
MoveIt;Paris;Truck;23651;1134.2;11893.99;3;327.4;05.01.2018
MoveIt;Copenhagen;Truck;16136;895.5;6611.19;4;366.2;21.03.2024
CargoOne;Paris;Truck;11187;871.2;6472.11;4;293.0;12.09.2022
CargoBridge;Hamburg;Truck;6547;939.8;7306.57;3;278.1;07.02.2025
RailCargo;Warsaw;Truck;20602;564.5;6933.23;3;219.5;28.04.2016
MoveIt;Zagreb;Truck;8334;819.3;6513.87;2;208.3;09.01.2018
EuroTrans;Budapest;Plane;14899;5966.7;131693.43;5;51927.8;22.07.2023
NorthWind;Brussels;Truck;22125;1105.3;11416.01;4;373.4;11.03.2018
ShipLine;Zagreb;Train;11207;805.8;5531.98;5;724.4;02.11.2024
GlobalFreight;Hamburg;Train;72515;2459.3;15115.56;6;4531.0;16.04.2021
ShipLine;Paris;Train;8277;1899.2;12118.32;4;1769.7;16.10.2025
TransMax;Frankfurt;Train;22086;2133.2;14222.77;6;2166.0;23.07.2025
HeavyLift;Amsterdam;Truck;20601;807.7;6642.79;5;236.5;17.02.2018
HeavyLift;Zurich;Truck;4817;942.1;6074.44;4;256.0;21.08.2025
CargoBridge;Zagreb;Train;7550;1882.4;10808.56;5;3225.3;08.12.2017
NorthWind;Copenhagen;Train;63522;2301.1;20147.25;5;4934.2;02.06.2022
TransMax;Zurich;Truck;13487;964.4;6635.26;4;392.1;12.05.2015
RoadRunner;Ljubljana;Train;23272;870.6;7543.97;4;992.1;18.02.2022
HeavyLift;Budapest;Truck;13932;628.2;8185.39;3;194.2;26.07.2015
CargoBridge;Munich;Truck;107;731.0;5143.02;3;194.3;21.01.2019
TransMax;Frankfurt;Train;46472;725.8;4765.14;5;1087.8;23.08.2023
BlueLogistics;Zurich;Truck;1880;355.0;1903.59;3;103.1;25.08.2019
MoveIt;Hamburg;Truck;19413;893.8;9681.39;3;340.9;20.01.2021
QuickCargo;Bratislava;Ship;252770;5259.5;41388.69;14;50877.9;31.10.2016
FastMove;Warsaw;Ship;166778;2113.9;15379.33;12;11067.8;14.11.2017
HeavyLift;Zagreb;Plane;3582;3278.7;85117.29;3;32548.1;24.02.2019
MoveIt;Prague;Truck;21195;765.0;7823.26;4;295.0;09.06.2017
EuroTrans;Ljubljana;Truck;23439;1121.4;10037.42;4;465.9;02.10.2018
ShipLine;Budapest;Truck;19919;934.3;7382.07;4;291.8;20.12.2021
TransMax;Amsterdam;Truck;16393;1113.3;9052.35;4;349.4;15.12.2021
RoadRunner;Brussels;Ship;62061;2205.2;10492.02;14;11960.7;12.08.2022
TransMax;Dresden;Train;47990;2458.1;15113.39;6;4616.7;26.06.2019
TransMax;Budapest;Train;55472;241.1;7653.34;4;378.0;08.07.2018
EuroTrans;Zagreb;Plane;13142;2954.8;81724.82;3;35277.8;17.03.2022
GlobalFreight;Amsterdam;Truck;21270;285.5;9684.31;2;125.7;23.05.2017
NorthWind;Zurich;Ship;205761;3172.2;18868.74;16;27773.2;18.03.2020
RailCargo;Milan;Train;3173;527.7;2948.46;4;849.4;14.06.2018
NorthWind;Milan;Ship;248303;6716.1;27614.86;15;37026.0;26.08.2018
BlueLogistics;Frankfurt;Ship;226145;1184.5;13645.4;7;10596.4;12.12.2024
ShipLine;Copenhagen;Plane;11983;1645.1;101982.61;2;18151.4;13.12.2022
MoveIt;Zagreb;Truck;12659;1018.9;8808.98;4;279.6;02.05.2020
GlobalFreight;Hamburg;Truck;11450;908.9;9689.54;3;259.0;02.07.2016
MoveIt;Prague;Truck;6368;563.0;5141.85;3;156.0;29.10.2021
HeavyLift;Warsaw;Train;35911;1498.3;18888.85;4;2618.8;23.04.2022
RailCargo;Munich;Train;72964;1739.0;24992.9;4;4022.5;31.07.2016
TransMax;Zagreb;Truck;11674;814.6;8169.4;3;330.0;19.09.2018
CargoOne;Ljubljana;Truck;17798;825.0;11443.67;3;227.1;07.07.2025
BlueLogistics;Vienna;Train;17615;1199.5;6768.33;6;1690.1;17.04.2024
QuickCargo;Milan;Truck;2578;1144.0;7182.79;4;404.6;06.12.2023
CargoOne;Vienna;Train;35931;325.6;8490.0;2;672.1;29.01.2017
RailCargo;Milan;Truck;10014;485.3;5905.39;3;149.9;29.05.2025
RailCargo;Milan;Train;18754;2229.5;15237.43;6;3159.8;29.08.2015
GlobalFreight;Prague;Truck;738;423.1;2142.64;3;146.7;11.11.2021
TransMax;Zurich;Ship;102422;3868.8;27596.66;11;31886.9;24.05.2024
FastMove;Copenhagen;Plane;13942;2339.3;91334.62;3;23624.4;11.08.2018
BlueLogistics;Zurich;Truck;16130;735.9;6929.55;4;196.1;28.06.2021
BlueLogistics;Berlin;Plane;6210;4917.0;132108.84;3;58520.1;26.07.2015
RailCargo;Copenhagen;Truck;7267;744.5;4652.11;3;283.5;07.01.2018
FastMove;Warsaw;Truck;21014;1015.8;7122.87;5;360.1;01.03.2016
RoadRunner;Zurich;Truck;20429;87.1;7132.27;2;24.1;12.04.2024
FastMove;Budapest;Truck;16803;1042.2;11589.87;3;363.1;27.06.2018
QuickCargo;Zagreb;Truck;16710;697.7;6513.17;4;197.6;21.12.2021
RailCargo;Frankfurt;Train;56966;1437.2;8717.03;6;2406.2;12.07.2025
QuickCargo;Amsterdam;Truck;1221;946.2;6377.97;4;268.1;18.02.2024
GlobalFreight;Milan;Truck;6420;984.3;3732.58;5;360.0;12.09.2016
QuickCargo;Vienna;Truck;14667;426.7;3463.47;3;146.3;14.10.2016
CargoBridge;Dresden;Truck;13344;387.8;9585.04;2;137.3;13.02.2024
FastMove;Amsterdam;Truck;10734;533.2;9356.43;2;152.5;11.10.2023
BlueLogistics;Warsaw;Truck;20978;705.6;6130.43;3;315.4;21.11.2024
